country,country_code,year,tourism_receipts,tourism_arrivals,tourism_exports,tourism_departures,tourism_expenditures,gdp,inflation,unemployment
Viet Nam,VNM,1999,,1782000.0,,,,28683659006.7752,4.11710235771736,2.33
Vanuatu,VUT,1999,59000000.0,96000.0,42.005608163699,12000.0,,268006972.690296,1.99897488467452,
World,WLD,1999,583237468517.247,1254467157.97263,7.66454868384689,1043185310.63002,7.37784576271618,32747088959180.2,3.04194667094533,6.21420027894903
Samoa,WSM,1999,42500000.0,,53.4804593860931,58000.0,3.06685780640357,255408060.259486,0.265120132560355,
Kosovo,XKX,1999,,,,,,,,
"Yemen, Rep.",YEM,1999,,,,,,7639325295.88287,8.66021949364346,11.46
South Africa,ZAF,1999,3407000000.0,6026000.0,10.0966487725814,,8.97169584312184,151516957078.536,5.18149279747878,25.37
Zambia,ZMB,1999,,404000.0,,,8.50484776322504,3404284890.5306,26.7876966790029,
Zimbabwe,ZWE,1999,202000000.0,2250000.0,,331000.0,,6858013100.0,,6.0
Aruba,ABW,2000,850000000.0,1211000.0,46.8159608118255,,10.8244974883694,1873452513.96648,4.04402131190513,6.92
Africa Eastern and Southern,AFE,2000,7035528872.53843,15353177.301305,9.68641366976462,,7.52351635599923,287201650974.243,8.60148514851491,
Afghanistan,AFG,2000,,,,,,3521418059.92345,,
Africa Western and Central,AFW,2000,1475215373.47612,4162850.00307587,3.24112327925787,,6.1305252553981,142140075688.035,2.53077516737987,
Angola,AGO,2000,34000000.0,51000.0,0.415242324428828,,2.54400607773507,9129594970.15301,324.996871601321,
Albania,ALB,2000,398000000.0,317000.0,71.7763751127141,,21.4767088795083,3480355258.04122,0.0500181363468309,16.8
Andorra,AND,2000,,10991000.0,,,,1432606188.69324,,
Arab World,ARB,2000,,,,,,763411636190.425,1.85379035325277,
United Arab Emirates,ARE,2000,1063000000.0,,,,,104337372362.151,,2.25
Argentina,ARG,2000,3195000000.0,2909000.0,10.228281046268,,16.5110296556327,284203750000.0,,15.0
Armenia,ARM,2000,52000000.0,45000.0,11.4493489215292,111000.0,5.67979396910915,1911563668.85006,-0.790883768934757,
American Samoa,ASM,2000,,44000.0,,,,,,5.05
Antigua and Barbuda,ATG,2000,,634000.0,,,,900551851.851852,0.77177979690018,
Australia,AUS,2000,11594000000.0,4931000.0,13.8041313058601,3498000.0,10.2698524856961,416167815092.908,4.45743514797224,6.288
Austria,AUT,2000,11382000000.0,17982000.0,,7528000.0,,196181599831.287,2.34486285357282,4.687
Azerbaijan,AZE,2000,68000000.0,681000.0,3.21041988987316,1326000.0,6.8198193835081,5272615722.96892,1.80500303704356,11.78
Burundi,BDI,2000,1399999.97615814,29000.0,2.64013295482597,28000.0,,870486065.883137,24.4320242102151,
Belgium,BEL,2000,,6457000.0,,7932000.0,,236792460312.471,2.54451776190908,6.586
Benin,BEN,2000,77400001.5258789,1068000.0,14.6120668038785,,7.04721578597674,3519991440.47913,4.16540442290284,
Burkina Faso,BFA,2000,23000000.0,126000.0,,,,2968370087.59759,-0.304212168486803,
Bangladesh,BGD,2000,,199000.0,,1128000.0,4.86915582764507,53369787318.6245,2.20825620937535,3.27
Bulgaria,BGR,2000,1364000000.0,4922000.0,19.4862686016316,2337000.0,9.96115845510655,13245990274.4581,10.316262128999,16.218
Bahrain,BHR,2000,854000000.0,3869000.0,11.900577156641,,8.28128745413712,9062898936.17021,-0.70485295309079,
"Bahamas, The",BHS,2000,1753000000.0,4204000.0,71.9026094945899,,11.5661497351086,8076470000.0,1.60632941740579,
Bosnia and Herzegovina,BIH,2000,246000000.0,171000.0,15.5716881202507,,2.21297034154614,5567772768.81188,,
Belarus,BLR,2000,188000000.0,2030000.0,2.66749907772638,4747000.0,3.24364075693706,12736780455.1539,168.620235850933,2.1
Belize,BLZ,2000,,374000.0,,,7.4542886712423,1138900000.0,3.06743966930585,
Bermuda,BMU,2000,,539000.0,,,,3480219000.0,,2.71
Bolivia,BOL,2000,101000000.0,319000.0,6.87063567684123,201000.0,5.58272051746044,8397855484.76908,4.60822998872598,4.47
Brazil,BRA,2000,1969000000.0,5313000.0,3.09669580455359,3228000.0,6.13314013307708,655448231983.527,7.04414105947266,
Barbados,BRB,2000,795000000.0,1078000.0,56.683536765065,,9.68029294560991,3059500000.0,2.43581303489137,9.35
Brunei Darussalam,BRN,2000,,984000.0,,,,6570999059.70575,1.55815247634946,
Bhutan,BTN,2000,10000000.0,7599.99990463257,,,,460733418.399276,4.01212081070342,
Botswana,BWA,2000,227000000.0,1306000.0,7.5669617968263,,9.00664790933491,5788329609.15755,8.60148514851491,15.88
Central African Republic,CAF,2000,5000000.0,11199.9998092651,,,,916777282.691659,3.20340091563112,
Canada,CAN,2000,13035000000.0,48638000.0,3.97132611746406,,5.27695706623055,744773415931.587,2.71943995691976,6.829
Central Europe and the Baltics,CEB,2000,20466141200.5826,206946379.303475,12.3615068475293,106599221.424411,5.46495802288364,429355161034.99,8.91174418658769,11.9375327722496
Switzerland,CHE,2000,9058000000.0,7821000.0,6.36398655841108,,6.05428530170787,279216033870.204,1.5585291967901,2.658
Channel Islands,CHI,2000,,,,,,6439703434.71024,,
Chile,CHL,2000,1179000000.0,,5.06157312069949,1528000.0,4.12915505699642,78339750721.7352,3.84327295706575,10.491
China,CHN,2000,17318000000.0,83444000.0,9.11284789262419,10473000.0,8.79156471423692,1211331651866.09,0.347811226864587,3.707
Cote d'Ivoire,CIV,2000,53000000.0,,,,,16577533891.8785,2.53077516737987,
Cameroon,CMR,2000,132000000.0,,4.93758943695521,,9.61427833139251,10566579294.9831,1.22719012976132,
"Congo, Dem. Rep.",COD,2000,,103000.0,,,,19088046305.7971,513.906843747535,
"Congo, Rep.",COG,2000,12399999.6185303,,0.470616642802466,,4.93071144837984,3227927697.57921,-0.881991517025431,
Colombia,COL,2000,1313000000.0,707000.0,8.30662252233001,1235000.0,10.0290108150725,99875074951.0278,9.22534818585366,20.52
Comoros,COM,2000,15000000.0,24000.0,,,,351136579.648632,,
Cabo Verde,CPV,2000,64000000.0,115000.0,45.4886790814636,,12.5510346225983,539227277.626411,-2.47745668519835,
Costa Rica,CRI,2000,1629000000.0,1278000.0,25.1265284470009,381000.0,8.34755557131643,15013629661.8969,10.9615496593622,
Caribbean small states,CSS,2000,5535249011.94172,11115377.4429236,56.6162481275657,,10.5192151374058,17471510858.4906,2.18181818181821,
Cuba,CUB,2000,1948000000.0,1774000.0,,139000.0,,30565400000.0,,5.45
Curacao,CUW,2000,227000000.0,514000.0,,,,2120511229.05028,,
Cayman Islands,CYM,2000,559000000.0,1385000.0,,,,,,
Cyprus,CYP,2000,2137000000.0,2912000.0,42.5783030988759,588000.0,10.5603034639185,9985847313.85485,4.14165764702061,4.766
Czechia,CZE,2000,,,,,,62175642238.0847,3.77538829151734,8.764
Germany,DEU,2000,24943000000.0,18983000.0,4.27373152780241,80507000.0,9.94025667176307,1966980701145.1,1.44026838719741,7.917
Djibouti,DJI,2000,8100000.0,20100.0003814697,4.19165506799058,,5.32907355369573,551230861.856505,,
Dominica,DMA,2000,48000000.0,312000.0,29.4841905902175,,,333470370.37037,0.856946805358483,
Denmark,DNK,2000,3671000000.0,,4.97390350523884,5011000.0,7.23814136298991,164043817223.59,2.90328203236453,4.476
Dominican Republic,DOM,2000,2860000000.0,3161000.0,48.4597919278864,360000.0,5.64877460105529,24305780628.6677,7.72413566181616,6.432
Algeria,DZA,2000,,866000.0,,1006000.0,,54790398570.3282,0.339163189071768,29.77
East Asia & Pacific (excluding high income),EAP,2000,,116409725.589214,8.72349673192982,28789531.0702602,5.9637730787825,1736183129453.76,2.15851810619419,4.07212338320998
Early-demographic dividend,EAR,2000,,190532159.652663,7.68118463885836,216559415.778687,5.80568458544793,3377596807804.83,3.89952980284712,5.42024165210368
East Asia & Pacific,EAS,2000,,168455262.819827,4.53956807709639,134784939.102544,6.59580215661661,8377973566013.96,1.59196917460972,4.14208684592672
Europe & Central Asia (excluding high income),ECA,2000,,61157451.5050564,,,,390704738797.439,15.9408124351878,8.57586112579526
Europe & Central Asia,ECS,2000,227630638007.444,746290155.854025,7.31924063488464,457405981.173266,7.71102683999424,10077566274954.8,3.77538829151734,9.19900020145069
Ecuador,ECU,2000,451000000.0,627000.0,7.63630520762304,520000.0,8.44381155674129,17539454727.3637,96.0963756926096,4.8
"Egypt, Arab Rep.",EGY,2000,4657000000.0,5506000.0,27.6150379506641,,5.26752566062459,99838543960.0763,2.68380535348546,8.98
Euro area,EMU,2000,155915507081.677,,7.69842354479177,222897314.837591,7.92182147518771,6528628818219.35,2.94756559977476,9.50337959947668
Eritrea,ERI,2000,36000000.0,70000.0,36.840446421389,,,706370815.584416,,
Spain,ESP,2000,,74580000.0,,,,598102854756.08,3.43351563418767,13.785
Estonia,EST,2000,657000000.0,3310000.0,18.7527506939328,1800000.0,6.86513925895877,5686579747.53524,4.01848952508763,13.36
Ethiopia,ETH,2000,205000000.0,136000.0,20.659754229991,,4.93528175991747,8242349617.8638,0.662458109266482,
European Union,EUU,2000,181197546990.802,650173237.851912,7.61661490052138,325163288.816673,7.83612753092873,7288425137833.71,3.15076707022592,9.70156455676986
Fragile and conflict affected situations,FCS,2000,,13329949.6195664,2.21401524404272,,6.13901118554415,468035912008.33,3.82260088086307,
Finland,FIN,2000,2035000000.0,2714000.0,3.85561703756479,,5.76025658775958,125967821110.589,3.04210080667795,11.135
Fiji,FJI,2000,291000000.0,434000.0,30.0527820492023,83000.0,8.71708568391377,1678219507.89829,1.09216459977388,
France,FRA,2000,38706000000.0,,9.91854549584506,,7.69006063110235,1360959069477.49,1.67595988720927,10.218
Faroe Islands,FRO,2000,,,,,,1067109530.64798,,4.17
"Micronesia, Fed. Sts.",FSM,2000,17000000.0,20500.0,,,,233271800.0,2.15851810619419,
Gabon,GAB,2000,99000000.0,230000.0,2.83428791887752,168000.0,11.0899542432083,5080483628.53013,0.504920025834859,
United Kingdom,GBR,2000,,25209000.0,,56837000.0,,1665534876683.31,1.18295624210408,5.558
Georgia,GEO,2000,107000000.0,387000.0,12.6436495923834,315000.0,9.85208561569178,3057475335.18846,4.06396201382596,10.82
Ghana,GHA,2000,357000000.0,399000.0,14.6275862110653,,4.83550583806387,4982850662.20851,40.240933123914,10.456
Gibraltar,GIB,2000,,,,,,,,
Guinea,GIN,2000,7800000.19073486,33000.0,1.06254057198789,,1.49124422668612,4367458866.71537,,
"Gambia, The",GMB,2000,,79000.0,,,,782913871.80966,0.8449695667737,
Guinea-Bissau,GNB,2000,,,,,,391345597.488269,8.63632094930278,
Equatorial Guinea,GNQ,2000,5000000.0,,,,,1045998496.43872,4.80228886901398,
Greece,GRC,2000,9264000000.0,13567000.0,31.5032399885592,,10.9472777728866,125760166224.805,3.1511816249383,11.345
Grenada,GRD,2000,93000000.0,316000.0,39.6247716029746,,,520044370.37037,2.18181818181821,
Greenland,GRL,2000,,,,,,1068025016.00862,,11.02
Guatemala,GTM,2000,498000000.0,826000.0,12.8972107839329,488000.0,3.880285991449,19288929030.0508,5.9775773473714,
Guam,GUM,2000,,1287000.0,,,,,,15.32
Guyana,GUY,2000,80000000.0,105000.0,11.9012198750372,,10.359208933136,712667896.727512,6.14854333024871,
High income,HIC,2000,406354078434.265,929784135.733136,6.86036668571943,644643750.290246,6.89348845651294,28051786134447.0,2.68684736744012,7.12611177375602
"Hong Kong SAR, China",HKG,2000,8198000000.0,13059000.0,3.78938300575514,58901000.0,5.98826350785657,171668891194.349,-3.68550368550369,4.92
Honduras,HND,2000,263000000.0,689000.0,10.3427823418202,,5.86878216374149,7186638029.05875,11.0480349344976,
Heavily indebted poor countries (HIPC),HPC,2000,3042986471.72565,7778590.99987232,9.83981161135469,,7.37858789889098,181381054438.024,4.16540442290284,
Croatia,HRV,2000,2871000000.0,37226000.0,37.7035628380215,,7.37573955133461,22134411297.473,4.61131554737801,16.064
Haiti,HTI,2000,128000000.0,445000.0,25.4119515584673,,12.6395464375475,6813566098.8675,9.33322197565603,
Hungary,HUN,2000,3809000000.0,31141000.0,11.9364512465066,11065000.0,5.11457412915401,47218405892.4258,9.80361016908125,6.563
IBRD only,IBD,2000,,468296048.874838,8.46959366551741,320226254.621016,5.79310343280683,5873152773879.72,4.68757013735526,5.35868156061381
IDA & IBRD total,IBT,2000,,508311572.239264,8.42187911376343,411277764.425118,5.79608034821942,6391423006086.92,4.18234633956547,5.35851346466615
IDA total,IDA,2000,7615135303.51802,23005231.3173316,7.65686471658658,,5.8340118037786,518692130946.017,3.8610653418551,
IDA blend,IDB,2000,2589690683.63531,,5.17512968249853,,5.29971473198905,227751012596.487,3.06743966930585,
Indonesia,IDN,2000,,5064000.0,,2205000.0,,165021012077.81,3.68861915958352,6.078
IDA only,IDX,2000,5061015409.60926,12504714.5749026,,,6.192533546487,291563016615.709,4.01212081070342,
Isle of Man,IMN,2000,,,,,,1601050083.21985,,0.6
India,IND,2000,3598000000.0,2649000.0,6.00350085316649,4416000.0,5.0441194697309,468395521654.458,4.0094359104519,2.731
Not classified,INX,2000,,,,,,,,
Ireland,IRL,2000,3517000000.0,6646000.0,,3783000.0,,100207610429.909,5.57763269940387,4.318
"Iran, Islamic Rep.",IRN,2000,677000000.0,1342000.0,2.27739092407576,,3.833628520825,109591707801.431,14.4767513188567,
Iraq,IRQ,2000,,78000.0,,,,48364250943.9051,4.97896213183735,
Iceland,ISL,2000,386000000.0,328000.0,13.3141890557111,283000.0,,9025660361.75842,5.13647123245151,1.936
Israel,ISR,2000,4611000000.0,2672000.0,9.89671869365889,3530000.0,7.97746734110778,136225025139.185,1.03264094955491,11.102
Italy,ITA,2000,28712000000.0,62702000.0,9.79239736335757,44628000.0,6.4007322486929,1149661363439.38,2.53768532095002,10.834
Jamaica,JAM,2000,1577000000.0,2230000.0,43.9459384143793,,5.37634408602151,9005064474.93003,8.17108356120225,15.539
Jordan,JOR,2000,935000000.0,2700000.0,26.4204296361245,1625000.0,6.6773679375265,8460789844.8519,0.66688092559796,13.7
Japan,JPN,2000,5970000000.0,4757000.0,1.13991525916592,17819000.0,9.37967536294178,4968359075956.59,-0.676578683595175,4.748
Kazakhstan,KAZ,2000,403000000.0,1683000.0,3.94088988309667,,5.38475832322476,18291990662.0356,13.1808905865732,12.75
Kenya,KEN,2000,500000000.0,1037000.0,18.0141347654553,,4.14602126870306,12705350097.8044,9.98002515350979,
Kyrgyz Republic,KGZ,2000,20000000.0,173000.0,3.49064435440008,,4.27878295434792,1369688498.06778,18.7007342838023,7.54
Cambodia,KHM,2000,345000000.0,466000.0,18.8983080879261,41000.0,2.29757731216814,3694168979.32019,-0.791992529473567,2.764
Kiribati,KIR,2000,2700000.04768372,13399.9996185303,,,,74910555.2512264,,
St. Kitts and Nevis,KNA,2000,58000000.0,247000.0,29.0172353199944,,,421695769.843918,2.14885532743696,
"Korea, Rep.",KOR,2000,8527000000.0,5322000.0,4.21961599366588,5508000.0,4.23658317567236,576179387819.613,2.25916580080157,4.063
Kuwait,KWT,2000,394000000.0,1944000.0,1.84965449226123,1236000.0,25.0782719124744,37718743480.0751,1.81294613887089,0.8
Latin America & Caribbean (excluding high income),LAC,2000,26836449654.701,135852472.487252,7.41590980159418,147337198.074399,5.78370117990753,2001500299076.34,7.06991352252517,
Lao PDR,LAO,2000,,737000.0,,,,1731198022.46763,25.0846414281315,
Lebanon,LBN,2000,742000000.0,742000.0,,,,17260364842.4544,,
Liberia,LBR,2000,,,,,,874000000.0,,
Libya,LBY,2000,84000000.0,963000.0,0.687960687960688,,9.85270700636943,38270954138.1128,-2.90000000000024,
St. Lucia,LCA,2000,281000000.0,727000.0,74.0517102244082,,,932592592.592592,3.7107860871361,16.49
Latin America & Caribbean,LCN,2000,38615438788.1485,161345288.461037,7.6590903282206,152083148.406484,5.84796316466285,2326949294888.47,4.60822998872598,
Least developed countries: UN classification,LDC,2000,3227514900.13991,8410825.32900011,8.72124416052012,,5.971704624774,224233567061.664,4.03246711287498,
Low income,LIC,2000,1507706347.53555,,,,,123884077543.315,3.60731123299653,
Liechtenstein,LIE,2000,,61599.9984741211,,,,2483889858.32312,,1.27
Sri Lanka,LKA,2000,388000000.0,445000.0,6.08316230354116,524000.0,4.72547289692312,16330814179.9766,6.17627591012045,7.74
Lower middle income,LMC,2000,30086088094.4078,60822587.4071929,10.1404419345895,,5.2414903587739,1185565463800.71,4.01077836057766,4.13048394703021
Low & middle income,LMY,2000,,376460649.131139,8.16135014163203,329000990.501415,5.78498425741758,5680763266228.64,4.06396201382596,4.96173214832247
Lesotho,LSO,2000,,302000.0,,,18.7118043049543,887291687.920796,6.13197538722696,
Late-demographic dividend,LTE,2000,,284253258.605209,9.36188738342356,137883028.692747,6.4332624576762,3414598526583.51,4.10280983042328,5.14823908752621
Lithuania,LTU,2000,430000000.0,4092000.0,9.68346334696525,,5.05398175338312,11550695727.2335,0.981615478857598,15.931
Luxembourg,LUX,2000,,852000.0,,950000.0,,21230182989.3036,3.15076707022592,2.345
Latvia,LVA,2000,172000000.0,1882000.0,7.34163582745434,2596000.0,10.1134778434638,7761252607.18424,2.65425477796048,14.211
"Macao SAR, China",MAC,2000,3205000000.0,9162000.0,,,,6774193548.3871,-1.60971883961895,6.874
St. Martin (French part),MAF,2000,,,,,,,,
Morocco,MAR,2000,2280000000.0,4458000.0,25.760131403362,1508000.0,4.62349277383786,43017455401.8445,1.89463456763464,13.58
Monaco,MCO,2000,,300000.0,,,,2654462665.26893,,3.6
Moldova,MDA,2000,57000000.0,18000.0,10.1723953314059,,9.65348479576145,1288429391.79951,31.2993015817781,8.539
Madagascar,MDG,2000,152000000.0,,18.4676786282804,,12.0373892091564,4629247203.84524,11.859684500028,5.8
Maldives,MDV,2000,,467000.0,,42000.0,13.2845085994852,624337145.284622,-1.17475681175946,1.97
Middle East & North Africa,MEA,2000,,,,,7.92139362547961,995464425139.515,1.81294613887089,
Mexico,MEX,2000,9133000000.0,105673000.0,5.07738339916988,127268000.0,3.31825163203502,742061329643.37,9.49156149435403,2.646
Marshall Islands,MHL,2000,3000000.0,5199.99980926514,,,,114838500.0,,
Middle income,MIC,2000,,369017840.438975,8.15603917955317,306243685.462742,5.78195839357017,5558375094721.75,4.19928825622809,4.95791635083039
North Macedonia,MKD,2000,88000000.0,224000.0,7.74733991484239,,3.26209325718104,3772859034.20508,6.60742291038536,32.2
Mali,MLI,2000,47000000.0,86000.0,7.28976803191845,,7.11055857273297,2961484953.86444,-0.677661659046769,
Malta,MLT,2000,731000000.0,1387000.0,20.4334852547757,,5.60955232254625,4036810072.08739,2.36959287531806,6.324
Myanmar,MMR,2000,195000000.0,416000.0,9.2428363620813,,1.21923332955228,8905066163.58643,-0.109165514668565,
Middle East & North Africa (excluding high income),MNA,2000,17739281845.8389,25593702.3451128,13.2530341528552,,5.2009327212186,474549193839.263,2.68380535348546,
Montenegro,MNE,2000,,,,,,984293043.811565,,
Mongolia,MNG,2000,43000000.0,158000.0,7.01077309528994,,7.00335796724534,1136896123.61298,11.5955387593327,
Northern Mariana Islands,MNP,2000,,529000.0,,,,,,3.83
Mozambique,MOZ,2000,,,,,,5930685214.61595,,
Mauritania,MRT,2000,,30000.0,,,,1779520886.47015,3.25406745833358,
Mauritius,MUS,2000,732000000.0,678000.0,27.9136195230458,163000.0,7.49938100746361,4726108622.47661,4.19928825622809,
Malawi,MWI,2000,29000000.0,228000.0,6.62981010624738,,8.42484953457598,2537307580.32808,29.5814884631684,
Malaysia,MYS,2000,5873000000.0,10222000.0,5.23037420281402,30532000.0,2.69766644622073,93789736842.1053,1.53474023697699,3.0
North America,NAC,2000,150812611349.687,127520000.0,9.30781893664003,115824362.923713,5.78488323401561,10999205634931.6,3.04814861420952,4.27583239142118
Namibia,NAM,2000,145000000.0,759000.0,9.77559818853132,,,3922232164.83175,,20.3
New Caledonia,NCL,2000,,110000.0,,69000.0,,3420032041.07385,,
Niger,NER,2000,23100000.3814697,50000.0,7.18701736555282,,7.00711151210122,2241753192.81158,2.90014973599108,
Nigeria,NGA,2000,186000000.0,1492000.0,0.887174471030359,,5.07592920351858,69171451627.2465,6.93329215565161,
